6	20	1950	76	60	27	0
6	21	1950	82	68	5	0
6	22	1950	80	63	0	0
6	23	1950	85	56	0	0
6	24	1950	93	68	15	0
6	25	1950	91	72	0	0
6	26	1950	93	69	0	0
6	27	1950	93	69	0	0
6	28	1950	82	61	0	0
6	29	1950	79	62	2	0
6	30	1950	87	62	0	0
7	1	1950	86	64	0	0
7	2	1950	90	62	0	0
7	3	1950	87	70	9	0
7	4	1950	88	71	6	0
7	5	1950	84	70	47	0
7	6	1950	77	65	1	0
7	7	1950	85	63	0	0
7	8	1950	85	63	0	0
7	9	1950	87	65	3	0
7	10	1950	79	66	281	0
7	11	1950	87	70	8	0
7	12	1950	84	73	-1	0
7	13	1950	86	72	13	0
7	14	1950	80	65	-1	0
7	15	1950	72	63	20	0
7	16	1950	83	69	175	0
7	17	1950	90	71	-1	0
7	18	1950	89	72	0	0
7	19	1950	85	65	4	0
7	20	1950	89	64	6	0
7	21	1950	82	60	7	0
7	22	1950	81	60	0	0
7	23	1950	81	58	0	0
7	24	1950	77	62	-1	0
7	25	1950	87	70	0	0
7	26	1950	77	63	0	0
7	27	1950	87	62	0	0
7	28	1950	88	64	-1	0
7	29	1950	91	66	-1	0
7	30	1950	92	69	0	0
7	31	1950	93	69	0	0
8	1	1950	91	77	0	0
8	2	1950	79	70	-1	0
8	3	1950	74	68	217	0
8	4	1950	81	63	0	0
8	5	1950	77	61	-1	0
8	6	1950	75	62	29	0
8	7	1950	77	59	0	0
8	8	1950	85	56	0	0
8	9	1950	88	65	0	0
8	10	1950	84	70	0	0
8	11	1950	88	68	-1	0
8	12	1950	78	62	-1	0
8	13	1950	80	57	0	0
8	14	1950	83	58	0	0
8	15	1950	85	61	0	0
8	16	1950	82	61	-1	0
8	17	1950	85	66	0	0
8	18	1950	87	68	-1	0
8	19	1950	85	68	22	0
8	20	1950	79	65	100	0
8	21	1950	76	56	0	0
8	22	1950	72	55	3	0
8	23	1950	81	61	-1	0
8	24	1950	83	65	6	0
8	25	1950	85	65	0	0
8	26	1950	87	64	0	0
8	27	1950	88	62	0	0
8	28	1950	89	69	0	0
8	29	1950	92	72	14	0
8	30	1950	88	72	10	0
8	31	1950	90	69	28	0
9	1	1950	88	75	-1	0
9	2	1950	86	71	19	0
9	3	1950	75	69	1	0
9	4	1950	82	60	0	0
9	5	1950	72	54	0	0
9	6	1950	75	54	0	0
9	7	1950	79	54	0	0
9	8	1950	83	57	0	0
9	9	1950	84	60	12	0
9	10	1950	80	71	31	0
9	11	1950	73	66	14	0
9	12	1950	67	58	-1	0
9	13	1950	62	58	103	0
9	14	1950	70	58	17	0
9	15	1950	77	60	1	0
9	16	1950	75	57	0	0
9	17	1950	69	48	0	0
9	18	1950	74	48	0	0
9	19	1950	74	59	1	0
9	20	1950	67	61	0	0
9	21	1950	66	60	52	0
9	22	1950	62	58	7	0
9	23	1950	70	50	0	0
9	24	1950	55	41	0	0
9	25	1950	57	40	0	0
9	26	1950	60	50	0	0
9	27	1950	68	46	0	0
9	28	1950	66	53	0	0
9	29	1950	68	53	1	0
9	30	1950	74	60	0	0
10	1	1950	84	56	0	0
10	2	1950	85	57	0	0
10	3	1950	82	61	0	0
10	4	1950	65	49	-1	0
10	5	1950	65	44	0	0
10	6	1950	69	42	0	0
10	7	1950	63	55	-1	0
10	8	1950	69	57	8	0
10	9	1950	68	62	25	0
10	10	1950	71	53	1	0
10	11	1950	73	50	-1	0
10	12	1950	69	53	12	0
10	13	1950	61	47	0	0
10	14	1950	60	43	-1	0
10	15	1950	58	45	0	0
10	16	1950	67	43	0	0
10	17	1950	72	47	0	0
10	18	1950	75	54	0	0
10	19	1950	75	57	0	0
10	20	1950	74	51	0	0
10	21	1950	70	42	0	0
10	22	1950	71	47	28	0
10	23	1950	56	51	142	0
10	24	1950	57	49	-1	0
10	25	1950	65	48	-1	0
10	26	1950	56	40	0	0
10	27	1950	58	33	-1	0
10	28	1950	70	46	0	0
10	29	1950	74	55	-1	0
10	30	1950	80	54	0	0
10	31	1950	79	55	0	0
11	1	1950	84	57	0	0
11	2	1950	81	57	0	0
11	3	1950	65	56	0	0
11	4	1950	74	58	110	0
11	5	1950	67	40	-1	0
11	6	1950	57	37	0	0
11	7	1950	68	39	0	0
11	8	1950	69	46	0	0
11	9	1950	73	55	0	0
11	10	1950	60	44	0	0
11	11	1950	46	35	4	0
11	12	1950	46	32	0	0
11	13	1950	46	30	0	0
11	14	1950	50	30	0	0
11	15	1950	58	29	0	0
11	16	1950	69	39	1	0
11	17	1950	58	44	0	0
11	18	1950	50	37	0	0
11	19	1950	59	32	0	0
11	20	1950	67	41	37	0
11	21	1950	43	34	6	-1
11	22	1950	44	31	0	0
11	23	1950	49	34	-1	-1
11	24	1950	57	40	0	0
11	25	1950	60	27	346	-1
11	26	1950	37	21	-1	-1
11	27	1950	41	28	5	2
11	28	1950	36	28	13	16
11	29	1950	37	27	0	0
11	30	1950	43	33	0	0
12	1	1950	39	30	0	0
12	2	1950	43	29	-1	0
12	3	1950	68	35	0	0
12	4	1950	62	40	74	0
12	5	1950	42	31	-1	0
12	6	1950	44	29	0	0
12	7	1950	56	40	33	0
12	8	1950	57	36	41	0
12	9	1950	43	30	0	0
12	10	1950	39	31	17	-1
12	11	1950	40	35	-1	-1
12	12	1950	39	30	0	0
12	13	1950	37	26	0	0
12	14	1950	40	26	0	0
12	15	1950	46	31	13	-1
12	16	1950	38	27	-1	0
12	17	1950	36	24	0	0
12	18	1950	32	21	0	0
12	19	1950	32	21	0	0
12	20	1950	33	19	0	0
12	21	1950	35	21	0	0
12	22	1950	38	23	1	-1
12	23	1950	43	32	0	0
12	24	1950	49	32	-1	0
12	25	1950	34	23	-1	-1
12	26	1950	25	15	2	2
12	27	1950	23	10	0	0
12	28	1950	33	9	-1	0
12	29	1950	37	30	20	-1
12	30	1950	45	33	9	0
12	31	1950	42	31	2	0
1	1	1951	39	26	0	0
1	2	1951	43	24	0	0
1	3	1951	57	37	-1	0
1	4	1951	64	35	17	0
1	5	1951	45	30	0	0
1	6	1951	51	28	0	0
1	7	1951	43	31	32	0
1	8	1951	31	20	0	0
1	9	1951	33	18	0	0
1	10	1951	41	24	0	0
1	11	1951	40	29	3	-1
1	12	1951	40	29	0	0
1	13	1951	39	27	0	0
1	14	1951	37	24	82	4
1	15	1951	56	36	56	0
1	16	1951	40	31	0	0
1	17	1951	50	26	0	0
1	18	1951	48	36	0	0
1	19	1951	65	33	0	0
1	20	1951	65	32	0	0
1	21	1951	60	27	-1	0
1	22	1951	29	20	0	0
1	23	1951	48	22	8	0
1	24	1951	54	38	51	0
1	25	1951	39	32	0	0
1	26	1951	35	26	-1	-1
1	27	1951	34	24	1	1
1	28	1951	38	31	14	0
1	29	1951	41	28	21	1
1	30	1951	29	20	2	2
1	31	1951	34	17	96	16
2	1	1951	46	33	13	0
2	2	1951	40	18	0	0
2	3	1951	22	13	0	0
2	4	1951	36	17	0	0
2	5	1951	42	27	0	0
2	6	1951	45	24	0	0
2	7	1951	54	20	91	2
2	8	1951	20	14	0	0
2	9	1951	25	12	0	0
2	10	1951	29	17	0	0
2	11	1951	38	17	0	0
2	12	1951	52	27	0	0
2	13	1951	66	33	0	0
2	14	1951	55	31	-1	0
2	15	1951	36	26	-1	-1
2	16	1951	43	24	0	0
2	17	1951	47	33	83	-1
2	18	1951	51	34	0	0
2	19	1951	43	31	15	0
2	20	1951	46	38	-1	0
2	21	1951	42	37	121	0
2	22	1951	49	38	1	0
2	23	1951	45	34	0	0
2	24	1951	46	29	0	0
2	25	1951	62	35	0	0
2	26	1951	64	41	0	0
2	27	1951	65	41	-1	0
2	28	1951	48	35	0	0
2	29	1951	-999	-999	-999	-999
3	1	1951	43	34	12	-1
3	2	1951	52	36	0	0
3	3	1951	39	34	16	-1
3	4	1951	45	39	28	0
3	5	1951	55	36	0	0
3	6	1951	55	31	0	0
3	7	1951	63	38	-1	0
3	8	1951	58	38	0	0
3	9	1951	44	29	-1	-1
3	10	1951	41	25	0	0
3	11	1951	45	28	0	0
3	12	1951	56	34	0	0
3	13	1951	42	31	2	0
3	14	1951	48	36	78	-1
3	15	1951	45	34	3	-1
3	16	1951	47	37	-1	0
3	17	1951	49	36	0	0
3	18	1951	51	33	0	0
3	19	1951	50	38	74	0
3	20	1951	54	38	61	0
3	21	1951	52	35	6	-1
3	22	1951	39	27	3	-1
3	23	1951	64	29	-1	0
3	24	1951	62	36	13	0
3	25	1951	47	31	0	0
3	26	1951	43	29	0	0
3	27	1951	55	27	0	0
3	28	1951	59	39	2	0
3	29	1951	62	51	60	0
3	30	1951	64	48	94	0
3	31	1951	60	42	0	0
4	1	1951	67	40	-1	0
4	2	1951	58	41	67	0
4	3	1951	52	41	35	0
4	4	1951	52	40	-1	0
4	5	1951	52	39	-1	0
4	6	1951	63	40	0	0
4	7	1951	72	39	0	0
4	8	1951	61	42	0	0
4	9	1951	63	47	0	0
4	10	1951	60	45	14	0
4	11	1951	62	43	0	0
4	12	1951	64	44	24	0
4	13	1951	62	41	1	0
4	14	1951	58	45	-1	0
4	15	1951	71	42	0	0
4	16	1951	54	40	17	0
4	17	1951	50	36	0	0
4	18	1951	57	36	0	0
4	19	1951	66	44	11	0
4	20	1951	61	40	0	0
4	21	1951	65	41	0	0
4	22	1951	66	43	-1	0
4	23	1951	62	48	78	0
4	24	1951	68	41	0	0
4	25	1951	76	46	0	0
4	26	1951	80	52	0	0
4	27	1951	71	46	0	0
4	28	1951	62	43	0	0
4	29	1951	85	54	2	0
4	30	1951	79	56	-1	0
5	1	1951	74	49	0	0
5	2	1951	85	54	0	0
5	3	1951	73	55	-1	0
5	4	1951	65	45	0	0
5	5	1951	67	46	0	0
5	6	1951	69	49	-1	0
5	7	1951	69	47	0	0
5	8	1951	77	50	0	0
5	9	1951	81	53	0	0
5	10	1951	67	54	-1	0
5	11	1951	69	55	158	0
5	12	1951	61	48	0	0
5	13	1951	70	45	0	0
5	14	1951	77	43	0	0
5	15	1951	85	49	0	0
5	16	1951	90	55	0	0
5	17	1951	90	55	0	0
5	18	1951	65	52	0	0
5	19	1951	61	52	-1	0
5	20	1951	69	56	1	0
5	21	1951	81	60	2	0
5	22	1951	85	62	-1	0
5	23	1951	75	54	177	0
5	24	1951	61	52	28	0
5	25	1951	79	50	0	0
5	26	1951	85	57	1	0
5	27	1951	76	58	8	0
5	28	1951	72	55	5	0
5	29	1951	69	55	20	0
5	30	1951	77	56	-1	0
5	31	1951	86	61	0	0
6	1	1951	91	62	0	0
6	2	1951	86	68	2	0
6	3	1951	88	67	9	0
6	4	1951	89	67	22	0
6	5	1951	71	63	-1	0
6	6	1951	75	59	0	0
6	7	1951	80	57	0	0
6	8	1951	68	60	16	0
6	9	1951	74	60	2	0
6	10	1951	63	54	56	0
6	11	1951	71	51	1	0
6	12	1951	76	51	0	0
6	13	1951	63	56	47	0
6	14	1951	66	60	1	0
6	15	1951	77	56	22	0
6	16	1951	80	55	0	0
6	17	1951	83	57	0	0
6	18	1951	83	58	-1	0
6	19	1951	83	57	0	0
6	20	1951	83	64	0	0
6	21	1951	87	68	-1	0
6	22	1951	87	67	1	0
6	23	1951	90	69	83	0
6	24	1951	91	70	-1	0
6	25	1951	88	68	0	0
6	26	1951	84	62	0	0
6	27	1951	88	68	50	0
6	28	1951	89	70	1	0
6	29	1951	82	68	100	0
6	30	1951	79	67	4	0
7	1	1951	84	69	-1	0
7	2	1951	85	64	0	0
7	3	1951	87	65	0	0
7	4	1951	81	65	67	0
7	5	1951	80	61	1	0
7	6	1951	81	60	0	0
7	7	1951	87	58	0	0
7	8	1951	88	64	0	0
7	9	1951	90	65	0	0
7	10	1951	88	68	0	0
7	11	1951	89	68	0	0
7	12	1951	92	71	-1	0
7	13	1951	83	72	-1	0
7	14	1951	88	71	-1	0
7	15	1951	90	67	0	0
7	16	1951	92	70	87	0
7	17	1951	84	72	-1	0
7	18	1951	79	71	-1	0
7	19	1951	85	66	39	0
7	20	1951	80	62	0	0
7	21	1951	85	61	0	0
7	22	1951	91	73	-1	0
7	23	1951	89	76	-1	0
7	24	1951	84	69	-1	0
7	25	1951	86	64	0	0
7	26	1951	92	65	0	0
7	27	1951	95	72	0	0
7	28	1951	80	69	30	0
7	29	1951	83	70	-1	0
7	30	1951	88	71	0	0
7	31	1951	91	72	0	0
8	1	1951	92	70	0	0
8	2	1951	83	60	0	0
8	3	1951	80	63	-1	0
8	4	1951	77	59	0	0
8	5	1951	79	52	0	0
8	6	1951	82	55	0	0
8	7	1951	71	63	2	0
8	8	1951	84	69	-1	0
8	9	1951	90	70	0	0
8	10	1951	92	72	2	0
8	11	1951	86	73	-1	0
8	12	1951	88	73	11	0
8	13	1951	87	70	0	0
8	14	1951	90	71	0	0
8	15	1951	89	72	-1	0
8	16	1951	94	72	0	0
8	17	1951	89	70	0	0
8	18	1951	82	63	0	0
8	19	1951	84	62	16	0
8	20	1951	86	66	38	0
8	21	1951	89	70	19	0
8	22	1951	82	64	-1	0
8	23	1951	79	59	0	0
8	24	1951	79	55	1	0
8	25	1951	80	59	-1	0
8	26	1951	80	60	0	0
8	27	1951	86	59	0	0
8	28	1951	85	64	-1	0
8	29	1951	86	67	0	0
8	30	1951	92	65	0	0
8	31	1951	90	66	0	0
9	1	1951	88	69	0	0
9	2	1951	78	64	23	0
9	3	1951	74	64	-1	0
9	4	1951	81	60	0	0
9	5	1951	83	58	0	0
9	6	1951	74	61	5	0
9	7	1951	76	60	0	0
9	8	1951	75	53	0	0
9	9	1951	81	51	0	0
9	10	1951	81	52	0	0
9	11	1951	83	60	-1	0
9	12	1951	89	63	0	0
9	13	1951	88	70	-1	0
9	14	1951	87	67	0	0
9	15	1951	78	64	65	0
9	16	1951	85	57	0	0
9	17	1951	77	62	0	0
9	18	1951	75	59	0	0
9	19	1951	81	54	0	0
9	20	1951	85	56	0	0
9	21	1951	86	57	0	0
9	22	1951	83	59	0	0
9	23	1951	80	58	13	0
9	24	1951	75	50	0	0
9	25	1951	80	62	67	0
9	26	1951	71	53	0	0
9	27	1951	79	52	0	0
9	28	1951	70	48	0	0
9	29	1951	63	40	0	0
9	30	1951	68	40	-1	0
10	1	1951	78	55	0	0
10	2	1951	84	61	0	0
10	3	1951	85	59	0	0
10	4	1951	74	65	-1	0
10	5	1951	89	67	0	0
10	6	1951	84	61	0	0
10	7	1951	67	57	160	0
10	8	1951	63	47	3	0
10	9	1951	62	43	0	0
10	10	1951	59	46	7	0
10	11	1951	50	46	86	0
10	12	1951	63	46	0	0
10	13	1951	61	42	0	0
10	14	1951	68	40	0	0
10	15	1951	76	49	0	0
10	16	1951	76	51	0	0
10	17	1951	74	53	0	0
10	18	1951	71	58	0	0
10	19	1951	66	56	-1	0
10	20	1951	63	48	0	0
10	21	1951	62	54	0	0
10	22	1951	66	57	0	0
10	23	1951	66	53	0	0
10	24	1951	74	56	58	0
10	25	1951	64	48	0	0
10	26	1951	73	42	0	0
10	27	1951	73	50	0	0
10	28	1951	62	48	14	0
10	29	1951	55	41	0	0
10	30	1951	61	44	-1	0
10	31	1951	70	48	5	0
11	1	1951	48	40	140	0
11	2	1951	51	36	68	0
11	3	1951	55	28	74	-1
11	4	1951	52	26	0	0
11	5	1951	43	28	0	0
11	6	1951	49	30	-1	0
11	7	1951	69	46	134	0
11	8	1951	46	38	0	0
11	9	1951	49	34	0	0
11	10	1951	60	37	0	0
11	11	1951	60	36	0	0
11	12	1951	56	34	0	0
11	13	1951	62	42	0	0
11	14	1951	72	53	48	0
11	15	1951	68	52	0	0
11	16	1951	70	45	39	0
11	17	1951	48	36	-1	-1
11	18	1951	42	29	0	0
11	19	1951	35	26	-1	-1
11	20	1951	36	25	0	0
11	21	1951	41	22	0	0
11	22	1951	48	26	0	0
11	23	1951	60	42	-1	0
11	24	1951	59	35	5	0
11	25	1951	38	28	13	0
11	26	1951	46	36	62	0
11	27	1951	39	23	0	0
11	28	1951	39	19	0	0
11	29	1951	46	28	0	0
11	30	1951	55	28	0	0
12	1	1951	60	33	0	0
12	2	1951	62	34	0	0
12	3	1951	56	39	0	0
12	4	1951	66	37	1	0
12	5	1951	62	54	63	0
12	6	1951	66	47	0	0
12	7	1951	72	43	0	0
12	8	1951	65	55	3	0
12	9	1951	65	46	-1	0
12	10	1951	46	32	0	0
12	11	1951	40	28	0	0
12	12	1951	42	30	0	0
12	13	1951	32	23	-1	-1
12	14	1951	34	18	105	53
12	15	1951	41	24	35	0
12	16	1951	24	12	0	0
12	17	1951	21	8	0	0
12	18	1951	35	17	118	4
12	19	1951	30	18	0	0
12	20	1951	55	17	132	-1
12	21	1951	55	40	45	0
12	22	1951	40	27	0	0
12	23	1951	42	25	0	0
12	24	1951	45	30	0	0
12	25	1951	40	29	40	0
12	26	1951	43	30	1	0
12	27	1951	33	22	0	0
12	28	1951	32	20	-1	-1
12	29	1951	45	32	-1	-1
12	30	1951	49	42	5	0
12	31	1951	49	37	0	0
1	1	1952	51	44	3	0
1	2	1952	50	40	46	0
1	3	1952	43	31	7	0
1	4	1952	38	29	23	25
1	5	1952	42	30	34	-1
1	6	1952	35	29	0	0
1	7	1952	34	24	0	0
1	8	1952	35	23	-1	-1
1	9	1952	48	32	-1	0
1	10	1952	39	32	35	-1
1	11	1952	36	26	0	0
1	12	1952	47	29	0	0
1	13	1952	50	30	0	0
1	14	1952	56	37	-1	0
1	15	1952	58	40	-1	0
1	16	1952	50	35	0	0
1	17	1952	50	28	56	0
1	18	1952	53	37	5	0
1	19	1952	40	31	7	-1
1	20	1952	52	40	11	0
1	21	1952	40	28	0	0
1	22	1952	55	26	67	-1
1	23	1952	55	30	1	0
1	24	1952	32	25	0	0
1	25	1952	36	24	0	0
1	26	1952	61	35	90	0
1	27	1952	62	49	33	0
1	28	1952	49	27	57	15
1	29	1952	27	13	0	0
1	30	1952	24	10	0	0
1	31	1952	36	17	0	0
2	1	1952	49	26	0	0
2	2	1952	51	33	-1	0
2	3	1952	53	34	18	0
2	4	1952	54	46	110	0
2	5	1952	49	39	0	0
2	6	1952	44	36	0	0
2	7	1952	41	30	-1	-1
2	8	1952	49	30	0	0
2	9	1952	49	36	-1	0
2	10	1952	47	33	0	0
2	11	1952	54	33	-1	0
2	12	1952	41	29	0	0
2	13	1952	35	23	0	0
2	14	1952	40	18	0	0
2	15	1952	45	21	0	0
2	16	1952	42	30	41	-1
2	17	1952	42	37	29	0
2	18	1952	45	33	-1	0
2	19	1952	41	29	0	0
2	20	1952	45	26	0	0
2	21	1952	47	32	-1	0
2	22	1952	41	28	-1	-1
2	23	1952	43	28	0	0
2	24	1952	42	29	0	0
2	25	1952	45	31	0	0
2	26	1952	42	27	0	0
2	27	1952	45	34	-1	-1
2	28	1952	50	31	0	0
2	29	1952	49	33	0	0
3	1	1952	37	26	111	60
3	2	1952	38	22	0	0
3	3	1952	36	31	6	5
3	4	1952	40	34	50	0
3	5	1952	41	32	0	0
3	6	1952	39	30	0	0
3	7	1952	38	30	-1	-1
3	8	1952	39	32	0	0
3	9	1952	43	28	0	0
3	10	1952	51	34	5	0
3	11	1952	59	42	169	0
3	12	1952	52	35	0	0
3	13	1952	50	32	15	0
3	14	1952	44	31	-1	0
3	15	1952	44	26	0	0
3	16	1952	38	27	-1	-1
3	17	1952	47	32	0	0
3	18	1952	51	29	0	0
3	19	1952	46	38	96	0
3	20	1952	62	37	0	0
3	21	1952	72	41	-1	0
3	22	1952	57	42	4	0
3	23	1952	46	40	53	0
3	24	1952	49	38	20	0
3	25	1952	55	34	0	0
3	26	1952	59	35	0	0
3	27	1952	58	36	-1	0
3	28	1952	54	39	0	0
3	29	1952	50	34	8	0
3	30	1952	56	34	0	0
3	31	1952	65	39	0	0
4	1	1952	72	47	-1	0
4	2	1952	65	49	3	0
4	3	1952	59	43	0	0
4	4	1952	70	43	-1	0
4	5	1952	69	48	109	0
4	6	1952	51	40	-1	0
4	7	1952	47	39	-1	0
4	8	1952	53	36	-1	0
4	9	1952	59	39	0	0
4	10	1952	62	36	1	0
4	11	1952	57	40	-1	0
4	12	1952	50	37	-1	0
4	13	1952	59	42	29	0
4	14	1952	75	58	1	0
4	15	1952	59	45	5	0
4	16	1952	65	44	2	0
4	17	1952	72	48	0	0
4	18	1952	78	50	0	0
4	19	1952	77	54	0	0
4	20	1952	83	55	0	0
4	21	1952	77	56	0	0
4	22	1952	82	50	0	0
4	23	1952	82	53	30	0
4	24	1952	54	46	10	0
4	25	1952	50	46	89	0
4	26	1952	52	46	44	0
4	27	1952	56	51	155	0
4	28	1952	58	50	44	0
4	29	1952	66	49	-1	0
4	30	1952	75	51	0	0
5	1	1952	70	45	0	0
5	2	1952	69	48	-1	0
5	3	1952	67	43	0	0
5	4	1952	76	46	0	0
5	5	1952	62	47	-1	0
5	6	1952	81	49	-1	0
5	7	1952	68	51	0	0
5	8	1952	63	44	-1	0
5	9	1952	75	48	0	0
5	10	1952	79	57	4	0
5	11	1952	72	55	98	0
5	12	1952	65	50	10	0
5	13	1952	60	49	-1	0
5	14	1952	73	46	2	0
5	15	1952	81	55	11	0
5	16	1952	71	56	0	0
5	17	1952	63	53	1	0
5	18	1952	68	51	29	0
5	19	1952	65	51	4	0
5	20	1952	56	49	47	0
5	21	1952	72	55	2	0
5	22	1952	79	54	0	0
5	23	1952	77	53	0	0
5	24	1952	69	51	42	0
5	25	1952	73	54	177	0
5	26	1952	75	60	12	0
5	27	1952	81	58	0	0
5	28	1952	85	56	0	0
5	29	1952	82	62	-1	0
5	30	1952	65	56	14	0
5	31	1952	76	58	32	0
6	1	1952	71	63	135	0
6	2	1952	83	59	0	0
6	3	1952	85	56	0	0
6	4	1952	88	60	55	0
6	5	1952	81	65	-1	0
6	6	1952	89	64	0	0
6	7	1952	85	68	0	0
6	8	1952	85	61	0	0
6	9	1952	92	68	-1	0
6	10	1952	87	68	-1	0
6	11	1952	74	62	0	0
6	12	1952	81	57	0	0
6	13	1952	86	55	0	0
6	14	1952	86	60	0	0
6	15	1952	94	67	0	0
6	16	1952	92	68	0	0
6	17	1952	96	70	-1	0
6	18	1952	91	71	0	0
6	19	1952	93	67	1	0
6	20	1952	80	58	0	0
6	21	1952	67	59	12	0
6	22	1952	67	59	3	0
6	23	1952	64	59	48	0
6	24	1952	86	62	-1	0
6	25	1952	98	72	0	0
6	26	1952	100	80	0	0
6	27	1952	95	74	-1	0
6	28	1952	86	68	0	0
6	29	1952	92	66	-1	0
6	30	1952	80	62	5	0
7	1	1952	84	58	0	0
7	2	1952	85	58	0	0
7	3	1952	91	65	0	0
